,0,1,2,deviation
1410,1.3,1.7,1.7,1.7
1411,1.3,1.7,1.9,1.9
1412,1.3,1.7,2.1,2.1
1413,1.3,1.7,2.3,2.3
1414,1.3,1.7,2.5,2.5
1415,1.3,1.7,2.7,2.7
1416,1.3,1.7,2.9,2.9
1417,1.3,1.7,3.1,3.1
1418,1.3,1.7,3.3,3.3
1419,1.3,1.7,3.5,3.5
1420,1.3,1.7,3.7,3.7
1421,1.3,1.7,3.9,3.9
1422,1.3,1.9,0.5,1.7
1423,1.3,1.9,0.7,1.5
1424,1.3,1.9,0.9,1.2999999999999998
1425,1.3,1.9,1.1,1.3
1426,1.3,1.9,1.3,1.5
1427,1.3,1.9,1.5,1.7
1428,1.3,1.9,1.7,1.9
1429,1.3,1.9,1.9,2.0999999999999996
1430,1.3,1.9,2.1,2.3
1431,1.3,1.9,2.3,2.5
1432,1.3,1.9,2.5,2.7
1433,1.3,1.9,2.7,2.9000000000000004
1434,1.3,1.9,2.9,3.0999999999999996
1435,1.3,1.9,3.1,3.3
1436,1.3,1.9,3.3,3.5
1437,1.3,1.9,3.5,3.7
1438,1.3,1.9,3.7,3.9000000000000004
1439,1.3,1.9,3.9,4.1
1440,1.3,2.1,0.5,1.9000000000000001
1441,1.3,2.1,0.7,1.7000000000000002
1442,1.3,2.1,0.9,1.5
1443,1.3,2.1,1.1,1.5000000000000002
1444,1.3,2.1,1.3,1.7000000000000002
1445,1.3,2.1,1.5,1.9000000000000001
1446,1.3,2.1,1.7,2.1
1447,1.3,2.1,1.9,2.3
1448,1.3,2.1,2.1,2.5
1449,1.3,2.1,2.3,2.7
1450,1.3,2.1,2.5,2.9000000000000004
1451,1.3,2.1,2.7,3.1000000000000005
1452,1.3,2.1,2.9,3.3
1453,1.3,2.1,3.1,3.5
1454,1.3,2.1,3.3,3.7
1455,1.3,2.1,3.5,3.9000000000000004
1456,1.3,2.1,3.7,4.1000000000000005
1457,1.3,2.1,3.9,4.3
1458,1.3,2.3,0.5,2.0999999999999996
1459,1.3,2.3,0.7,1.9
1460,1.3,2.3,0.9,1.6999999999999997
1461,1.3,2.3,1.1,1.7
1462,1.3,2.3,1.3,1.9
1463,1.3,2.3,1.5,2.0999999999999996
1464,1.3,2.3,1.7,2.3
1465,1.3,2.3,1.9,2.5
1466,1.3,2.3,2.1,2.7
1467,1.3,2.3,2.3,2.8999999999999995
1468,1.3,2.3,2.5,3.0999999999999996
1469,1.3,2.3,2.7,3.3
1470,1.3,2.3,2.9,3.5
1471,1.3,2.3,3.1,3.7
1472,1.3,2.3,3.3,3.8999999999999995
1473,1.3,2.3,3.5,4.1
1474,1.3,2.3,3.7,4.3
1475,1.3,2.3,3.9,4.5
1476,1.3,2.5,0.5,2.3
1477,1.3,2.5,0.7,2.1
1478,1.3,2.5,0.9,1.9
1479,1.3,2.5,1.1,1.9000000000000001
1480,1.3,2.5,1.3,2.1
1481,1.3,2.5,1.5,2.3
1482,1.3,2.5,1.7,2.5
1483,1.3,2.5,1.9,2.7
1484,1.3,2.5,2.1,2.9000000000000004
1485,1.3,2.5,2.3,3.0999999999999996
1486,1.3,2.5,2.5,3.3
1487,1.3,2.5,2.7,3.5
1488,1.3,2.5,2.9,3.7
1489,1.3,2.5,3.1,3.9000000000000004
1490,1.3,2.5,3.3,4.1
1491,1.3,2.5,3.5,4.3
1492,1.3,2.5,3.7,4.5
1493,1.3,2.5,3.9,4.7
1494,1.3,2.7,0.5,2.5
1495,1.3,2.7,0.7,2.3
1496,1.3,2.7,0.9,2.1
1497,1.3,2.7,1.1,2.1
1498,1.3,2.7,1.3,2.3
1499,1.3,2.7,1.5,2.5
1500,1.3,2.7,1.7,2.7
1501,1.3,2.7,1.9,2.9
1502,1.3,2.7,2.1,3.1
1503,1.3,2.7,2.3,3.3
1504,1.3,2.7,2.5,3.5
1505,1.3,2.7,2.7,3.7
1506,1.3,2.7,2.9,3.9
1507,1.3,2.7,3.1,4.1
1508,1.3,2.7,3.3,4.3
1509,1.3,2.7,3.5,4.5
1510,1.3,2.7,3.7,4.7
1511,1.3,2.7,3.9,4.9
1512,1.3,2.9,0.5,2.7
1513,1.3,2.9,0.7,2.5
1514,1.3,2.9,0.9,2.3000000000000003
1515,1.3,2.9,1.1,2.3000000000000003
1516,1.3,2.9,1.3,2.5
1517,1.3,2.9,1.5,2.7
1518,1.3,2.9,1.7,2.9000000000000004
1519,1.3,2.9,1.9,3.1
1520,1.3,2.9,2.1,3.3000000000000003
1521,1.3,2.9,2.3,3.5
1522,1.3,2.9,2.5,3.7
1523,1.3,2.9,2.7,3.9000000000000004
1524,1.3,2.9,2.9,4.1
1525,1.3,2.9,3.1,4.300000000000001
1526,1.3,2.9,3.3,4.5
1527,1.3,2.9,3.5,4.7
1528,1.3,2.9,3.7,4.9
1529,1.3,2.9,3.9,5.1
1530,1.3,3.1,0.5,2.9000000000000004
1531,1.3,3.1,0.7,2.7
1532,1.3,3.1,0.9,2.5000000000000004
1533,1.3,3.1,1.1,2.5000000000000004
1534,1.3,3.1,1.3,2.7
1535,1.3,3.1,1.5,2.9000000000000004
1536,1.3,3.1,1.7,3.1000000000000005
1537,1.3,3.1,1.9,3.3000000000000003
1538,1.3,3.1,2.1,3.5000000000000004
1539,1.3,3.1,2.3,3.7
1540,1.3,3.1,2.5,3.9000000000000004
1541,1.3,3.1,2.7,4.1000000000000005
1542,1.3,3.1,2.9,4.300000000000001
1543,1.3,3.1,3.1,4.5
1544,1.3,3.1,3.3,4.7
1545,1.3,3.1,3.5,4.9
1546,1.3,3.1,3.7,5.1000000000000005
1547,1.3,3.1,3.9,5.300000000000001
1548,1.3,3.3,0.5,3.0999999999999996
1549,1.3,3.3,0.7,2.8999999999999995
1550,1.3,3.3,0.9,2.6999999999999997
1551,1.3,3.3,1.1,2.6999999999999997
1552,1.3,3.3,1.3,2.8999999999999995
1553,1.3,3.3,1.5,3.0999999999999996
1554,1.3,3.3,1.7,3.3
1555,1.3,3.3,1.9,3.4999999999999996
1556,1.3,3.3,2.1,3.6999999999999997
1557,1.3,3.3,2.3,3.8999999999999995
1558,1.3,3.3,2.5,4.1
1559,1.3,3.3,2.7,4.3
1560,1.3,3.3,2.9,4.5
1561,1.3,3.3,3.1,4.699999999999999
1562,1.3,3.3,3.3,4.8999999999999995
1563,1.3,3.3,3.5,5.1
1564,1.3,3.3,3.7,5.3
1565,1.3,3.3,3.9,5.5
1566,1.3,3.5,0.5,3.3
1567,1.3,3.5,0.7,3.0999999999999996
1568,1.3,3.5,0.9,2.9
1569,1.3,3.5,1.1,2.9
1570,1.3,3.5,1.3,3.0999999999999996
1571,1.3,3.5,1.5,3.3
1572,1.3,3.5,1.7,3.5
1573,1.3,3.5,1.9,3.6999999999999997
1574,1.3,3.5,2.1,3.9
1575,1.3,3.5,2.3,4.1
1576,1.3,3.5,2.5,4.3
1577,1.3,3.5,2.7,4.5
1578,1.3,3.5,2.9,4.699999999999999
1579,1.3,3.5,3.1,4.9
1580,1.3,3.5,3.3,5.1
1581,1.3,3.5,3.5,5.3
1582,1.3,3.5,3.7,5.5
1583,1.3,3.5,3.9,5.699999999999999
1584,1.3,3.7,0.5,3.5
1585,1.3,3.7,0.7,3.3
1586,1.3,3.7,0.9,3.1
1587,1.3,3.7,1.1,3.1
1588,1.3,3.7,1.3,3.3
1589,1.3,3.7,1.5,3.5
1590,1.3,3.7,1.7,3.7
1591,1.3,3.7,1.9,3.9
1592,1.3,3.7,2.1,4.1
1593,1.3,3.7,2.3,4.3
1594,1.3,3.7,2.5,4.5
1595,1.3,3.7,2.7,4.7
1596,1.3,3.7,2.9,4.9
1597,1.3,3.7,3.1,5.1
1598,1.3,3.7,3.3,5.3
1599,1.3,3.7,3.5,5.5
1600,1.3,3.7,3.7,5.7
1601,1.3,3.7,3.9,5.9
1602,1.3,3.9,0.5,3.7
1603,1.3,3.9,0.7,3.5
1604,1.3,3.9,0.9,3.3000000000000003
1605,1.3,3.9,1.1,3.3000000000000003
1606,1.3,3.9,1.3,3.5
1607,1.3,3.9,1.5,3.7
1608,1.3,3.9,1.7,3.9000000000000004
1609,1.3,3.9,1.9,4.1
1610,1.3,3.9,2.1,4.300000000000001
1611,1.3,3.9,2.3,4.5
1612,1.3,3.9,2.5,4.7
1613,1.3,3.9,2.7,4.9
1614,1.3,3.9,2.9,5.1
1615,1.3,3.9,3.1,5.300000000000001
1616,1.3,3.9,3.3,5.5
1617,1.3,3.9,3.5,5.7
1618,1.3,3.9,3.7,5.9
1619,1.3,3.9,3.9,6.1
1620,1.5,0.5,0.5,1.5
1621,1.5,0.5,0.7,1.3
1622,1.5,0.5,0.9,1.1
1623,1.5,0.5,1.1,1.1
1624,1.5,0.5,1.3,1.3
1625,1.5,0.5,1.5,1.5
1626,1.5,0.5,1.7,1.7
1627,1.5,0.5,1.9,1.9
1628,1.5,0.5,2.1,2.1
1629,1.5,0.5,2.3,2.3
1630,1.5,0.5,2.5,2.5
1631,1.5,0.5,2.7,2.7
1632,1.5,0.5,2.9,2.9
1633,1.5,0.5,3.1,3.1
1634,1.5,0.5,3.3,3.3
1635,1.5,0.5,3.5,3.5
1636,1.5,0.5,3.7,3.7
1637,1.5,0.5,3.9,3.9
1638,1.5,0.7,0.5,1.3
1639,1.5,0.7,0.7,1.1
1640,1.5,0.7,0.9,0.9
1641,1.5,0.7,1.1,0.9000000000000001
1642,1.5,0.7,1.3,1.1
1643,1.5,0.7,1.5,1.3
1644,1.5,0.7,1.7,1.5
1645,1.5,0.7,1.9,1.7
1646,1.5,0.7,2.1,1.9000000000000001
1647,1.5,0.7,2.3,2.0999999999999996
1648,1.5,0.7,2.5,2.3
1649,1.5,0.7,2.7,2.5
1650,1.5,0.7,2.9,2.7
1651,1.5,0.7,3.1,2.9000000000000004
1652,1.5,0.7,3.3,3.0999999999999996
1653,1.5,0.7,3.5,3.3
1654,1.5,0.7,3.7,3.5
1655,1.5,0.7,3.9,3.7
1656,1.5,0.9,0.5,1.1
1657,1.5,0.9,0.7,0.9
1658,1.5,0.9,0.9,0.7
1659,1.5,0.9,1.1,0.7000000000000001
1660,1.5,0.9,1.3,0.9
1661,1.5,0.9,1.5,1.1
1662,1.5,0.9,1.7,1.2999999999999998
1663,1.5,0.9,1.9,1.5
1664,1.5,0.9,2.1,1.7000000000000002
1665,1.5,0.9,2.3,1.9
1666,1.5,0.9,2.5,2.1
1667,1.5,0.9,2.7,2.3000000000000003
1668,1.5,0.9,2.9,2.5
1669,1.5,0.9,3.1,2.7
1670,1.5,0.9,3.3,2.9
1671,1.5,0.9,3.5,3.1
1672,1.5,0.9,3.7,3.3000000000000003
1673,1.5,0.9,3.9,3.5
1674,1.5,1.1,0.5,1.1
1675,1.5,1.1,0.7,0.9000000000000001
1676,1.5,1.1,0.9,0.7000000000000001
1677,1.5,1.1,1.1,0.7000000000000002
1678,1.5,1.1,1.3,0.9000000000000001
1679,1.5,1.1,1.5,1.1
1680,1.5,1.1,1.7,1.3
1681,1.5,1.1,1.9,1.5
1682,1.5,1.1,2.1,1.7000000000000002
1683,1.5,1.1,2.3,1.9
1684,1.5,1.1,2.5,2.1
1685,1.5,1.1,2.7,2.3000000000000003
1686,1.5,1.1,2.9,2.5
1687,1.5,1.1,3.1,2.7
1688,1.5,1.1,3.3,2.9
1689,1.5,1.1,3.5,3.1
1690,1.5,1.1,3.7,3.3000000000000003
1691,1.5,1.1,3.9,3.5
1692,1.5,1.3,0.5,1.3
1693,1.5,1.3,0.7,1.1
1694,1.5,1.3,0.9,0.9
1695,1.5,1.3,1.1,0.9000000000000001
1696,1.5,1.3,1.3,1.1
1697,1.5,1.3,1.5,1.3
1698,1.5,1.3,1.7,1.5
1699,1.5,1.3,1.9,1.7
1700,1.5,1.3,2.1,1.9000000000000001
1701,1.5,1.3,2.3,2.0999999999999996
1702,1.5,1.3,2.5,2.3
1703,1.5,1.3,2.7,2.5
1704,1.5,1.3,2.9,2.7
1705,1.5,1.3,3.1,2.9000000000000004
1706,1.5,1.3,3.3,3.0999999999999996
1707,1.5,1.3,3.5,3.3
1708,1.5,1.3,3.7,3.5
1709,1.5,1.3,3.9,3.7
1710,1.5,1.5,0.5,1.5
1711,1.5,1.5,0.7,1.3
1712,1.5,1.5,0.9,1.1
1713,1.5,1.5,1.1,1.1
1714,1.5,1.5,1.3,1.3
1715,1.5,1.5,1.5,1.5
1716,1.5,1.5,1.7,1.7
1717,1.5,1.5,1.9,1.9
1718,1.5,1.5,2.1,2.1
1719,1.5,1.5,2.3,2.3
1720,1.5,1.5,2.5,2.5
1721,1.5,1.5,2.7,2.7
1722,1.5,1.5,2.9,2.9
1723,1.5,1.5,3.1,3.1
1724,1.5,1.5,3.3,3.3
1725,1.5,1.5,3.5,3.5
1726,1.5,1.5,3.7,3.7
1727,1.5,1.5,3.9,3.9
1728,1.5,1.7,0.5,1.7
1729,1.5,1.7,0.7,1.5
1730,1.5,1.7,0.9,1.2999999999999998
1731,1.5,1.7,1.1,1.3
1732,1.5,1.7,1.3,1.5
1733,1.5,1.7,1.5,1.7
1734,1.5,1.7,1.7,1.9
1735,1.5,1.7,1.9,2.0999999999999996
1736,1.5,1.7,2.1,2.3
1737,1.5,1.7,2.3,2.5
1738,1.5,1.7,2.5,2.7
1739,1.5,1.7,2.7,2.9000000000000004
1740,1.5,1.7,2.9,3.0999999999999996
1741,1.5,1.7,3.1,3.3
1742,1.5,1.7,3.3,3.5
1743,1.5,1.7,3.5,3.7
1744,1.5,1.7,3.7,3.9000000000000004
1745,1.5,1.7,3.9,4.1
1746,1.5,1.9,0.5,1.9
1747,1.5,1.9,0.7,1.7
1748,1.5,1.9,0.9,1.5
1749,1.5,1.9,1.1,1.5
1750,1.5,1.9,1.3,1.7
1751,1.5,1.9,1.5,1.9
1752,1.5,1.9,1.7,2.0999999999999996
1753,1.5,1.9,1.9,2.3
1754,1.5,1.9,2.1,2.5
1755,1.5,1.9,2.3,2.6999999999999997
1756,1.5,1.9,2.5,2.9
1757,1.5,1.9,2.7,3.1
1758,1.5,1.9,2.9,3.3
1759,1.5,1.9,3.1,3.5
1760,1.5,1.9,3.3,3.6999999999999997
1761,1.5,1.9,3.5,3.9
1762,1.5,1.9,3.7,4.1
1763,1.5,1.9,3.9,4.3
1764,1.5,2.1,0.5,2.1
1765,1.5,2.1,0.7,1.9000000000000001
1766,1.5,2.1,0.9,1.7000000000000002
1767,1.5,2.1,1.1,1.7000000000000002
1768,1.5,2.1,1.3,1.9000000000000001
1769,1.5,2.1,1.5,2.1
1770,1.5,2.1,1.7,2.3
1771,1.5,2.1,1.9,2.5
1772,1.5,2.1,2.1,2.7
1773,1.5,2.1,2.3,2.9
1774,1.5,2.1,2.5,3.1
1775,1.5,2.1,2.7,3.3000000000000003
1776,1.5,2.1,2.9,3.5
1777,1.5,2.1,3.1,3.7
1778,1.5,2.1,3.3,3.9
1779,1.5,2.1,3.5,4.1
1780,1.5,2.1,3.7,4.300000000000001
1781,1.5,2.1,3.9,4.5
1782,1.5,2.3,0.5,2.3
1783,1.5,2.3,0.7,2.0999999999999996
1784,1.5,2.3,0.9,1.9
1785,1.5,2.3,1.1,1.9
1786,1.5,2.3,1.3,2.0999999999999996
1787,1.5,2.3,1.5,2.3
1788,1.5,2.3,1.7,2.5
1789,1.5,2.3,1.9,2.6999999999999997
1790,1.5,2.3,2.1,2.9
1791,1.5,2.3,2.3,3.0999999999999996
1792,1.5,2.3,2.5,3.3
1793,1.5,2.3,2.7,3.5
1794,1.5,2.3,2.9,3.6999999999999997
1795,1.5,2.3,3.1,3.9
1796,1.5,2.3,3.3,4.1
1797,1.5,2.3,3.5,4.3
1798,1.5,2.3,3.7,4.5
1799,1.5,2.3,3.9,4.699999999999999
1800,1.5,2.5,0.5,2.5
1801,1.5,2.5,0.7,2.3
1802,1.5,2.5,0.9,2.1
1803,1.5,2.5,1.1,2.1
1804,1.5,2.5,1.3,2.3
1805,1.5,2.5,1.5,2.5
1806,1.5,2.5,1.7,2.7
1807,1.5,2.5,1.9,2.9
1808,1.5,2.5,2.1,3.1
1809,1.5,2.5,2.3,3.3
1810,1.5,2.5,2.5,3.5
1811,1.5,2.5,2.7,3.7
1812,1.5,2.5,2.9,3.9
1813,1.5,2.5,3.1,4.1
1814,1.5,2.5,3.3,4.3
1815,1.5,2.5,3.5,4.5
1816,1.5,2.5,3.7,4.7
1817,1.5,2.5,3.9,4.9
1818,1.5,2.7,0.5,2.7
1819,1.5,2.7,0.7,2.5
1820,1.5,2.7,0.9,2.3000000000000003
1821,1.5,2.7,1.1,2.3000000000000003
1822,1.5,2.7,1.3,2.5
1823,1.5,2.7,1.5,2.7
1824,1.5,2.7,1.7,2.9000000000000004
1825,1.5,2.7,1.9,3.1
1826,1.5,2.7,2.1,3.3000000000000003
1827,1.5,2.7,2.3,3.5
1828,1.5,2.7,2.5,3.7
1829,1.5,2.7,2.7,3.9000000000000004
1830,1.5,2.7,2.9,4.1
1831,1.5,2.7,3.1,4.300000000000001
1832,1.5,2.7,3.3,4.5
1833,1.5,2.7,3.5,4.7
1834,1.5,2.7,3.7,4.9
1835,1.5,2.7,3.9,5.1
1836,1.5,2.9,0.5,2.9
1837,1.5,2.9,0.7,2.7
1838,1.5,2.9,0.9,2.5
1839,1.5,2.9,1.1,2.5
1840,1.5,2.9,1.3,2.7
1841,1.5,2.9,1.5,2.9
1842,1.5,2.9,1.7,3.0999999999999996
1843,1.5,2.9,1.9,3.3
1844,1.5,2.9,2.1,3.5
1845,1.5,2.9,2.3,3.6999999999999997
1846,1.5,2.9,2.5,3.9
1847,1.5,2.9,2.7,4.1
1848,1.5,2.9,2.9,4.3
1849,1.5,2.9,3.1,4.5
1850,1.5,2.9,3.3,4.699999999999999
1851,1.5,2.9,3.5,4.9
1852,1.5,2.9,3.7,5.1
1853,1.5,2.9,3.9,5.3
1854,1.5,3.1,0.5,3.1
1855,1.5,3.1,0.7,2.9000000000000004
1856,1.5,3.1,0.9,2.7
1857,1.5,3.1,1.1,2.7
1858,1.5,3.1,1.3,2.9000000000000004
1859,1.5,3.1,1.5,3.1
1860,1.5,3.1,1.7,3.3
1861,1.5,3.1,1.9,3.5
1862,1.5,3.1,2.1,3.7
1863,1.5,3.1,2.3,3.9
1864,1.5,3.1,2.5,4.1
1865,1.5,3.1,2.7,4.300000000000001
1866,1.5,3.1,2.9,4.5
1867,1.5,3.1,3.1,4.7
1868,1.5,3.1,3.3,4.9
1869,1.5,3.1,3.5,5.1
1870,1.5,3.1,3.7,5.300000000000001
1871,1.5,3.1,3.9,5.5
1872,1.5,3.3,0.5,3.3
1873,1.5,3.3,0.7,3.0999999999999996
1874,1.5,3.3,0.9,2.9
1875,1.5,3.3,1.1,2.9
1876,1.5,3.3,1.3,3.0999999999999996
1877,1.5,3.3,1.5,3.3
1878,1.5,3.3,1.7,3.5
1879,1.5,3.3,1.9,3.6999999999999997
1880,1.5,3.3,2.1,3.9
1881,1.5,3.3,2.3,4.1
1882,1.5,3.3,2.5,4.3
1883,1.5,3.3,2.7,4.5
1884,1.5,3.3,2.9,4.699999999999999
1885,1.5,3.3,3.1,4.9
1886,1.5,3.3,3.3,5.1
1887,1.5,3.3,3.5,5.3
1888,1.5,3.3,3.7,5.5
1889,1.5,3.3,3.9,5.699999999999999
1890,1.5,3.5,0.5,3.5
1891,1.5,3.5,0.7,3.3
1892,1.5,3.5,0.9,3.1
1893,1.5,3.5,1.1,3.1
1894,1.5,3.5,1.3,3.3
1895,1.5,3.5,1.5,3.5
1896,1.5,3.5,1.7,3.7
1897,1.5,3.5,1.9,3.9
1898,1.5,3.5,2.1,4.1
1899,1.5,3.5,2.3,4.3
1900,1.5,3.5,2.5,4.5
1901,1.5,3.5,2.7,4.7
1902,1.5,3.5,2.9,4.9
1903,1.5,3.5,3.1,5.1
1904,1.5,3.5,3.3,5.3
1905,1.5,3.5,3.5,5.5
1906,1.5,3.5,3.7,5.7
1907,1.5,3.5,3.9,5.9
1908,1.5,3.7,0.5,3.7
1909,1.5,3.7,0.7,3.5
1910,1.5,3.7,0.9,3.3000000000000003
1911,1.5,3.7,1.1,3.3000000000000003
1912,1.5,3.7,1.3,3.5
1913,1.5,3.7,1.5,3.7
1914,1.5,3.7,1.7,3.9000000000000004
1915,1.5,3.7,1.9,4.1
1916,1.5,3.7,2.1,4.300000000000001
1917,1.5,3.7,2.3,4.5
1918,1.5,3.7,2.5,4.7
1919,1.5,3.7,2.7,4.9
1920,1.5,3.7,2.9,5.1
1921,1.5,3.7,3.1,5.300000000000001
1922,1.5,3.7,3.3,5.5
1923,1.5,3.7,3.5,5.7
1924,1.5,3.7,3.7,5.9
1925,1.5,3.7,3.9,6.1
1926,1.5,3.9,0.5,3.9
1927,1.5,3.9,0.7,3.7
1928,1.5,3.9,0.9,3.5
1929,1.5,3.9,1.1,3.5
1930,1.5,3.9,1.3,3.7
1931,1.5,3.9,1.5,3.9
1932,1.5,3.9,1.7,4.1
1933,1.5,3.9,1.9,4.3
1934,1.5,3.9,2.1,4.5
1935,1.5,3.9,2.3,4.699999999999999
1936,1.5,3.9,2.5,4.9
1937,1.5,3.9,2.7,5.1
1938,1.5,3.9,2.9,5.3
1939,1.5,3.9,3.1,5.5
1940,1.5,3.9,3.3,5.699999999999999
1941,1.5,3.9,3.5,5.9
1942,1.5,3.9,3.7,6.1
1943,1.5,3.9,3.9,6.3
1944,1.7,0.5,0.5,1.7
1945,1.7,0.5,0.7,1.5
1946,1.7,0.5,0.9,1.2999999999999998
1947,1.7,0.5,1.1,1.3
1948,1.7,0.5,1.3,1.5
1949,1.7,0.5,1.5,1.7
1950,1.7,0.5,1.7,1.9
1951,1.7,0.5,1.9,2.0999999999999996
1952,1.7,0.5,2.1,2.3
1953,1.7,0.5,2.3,2.5
1954,1.7,0.5,2.5,2.7
1955,1.7,0.5,2.7,2.9000000000000004
1956,1.7,0.5,2.9,3.0999999999999996
1957,1.7,0.5,3.1,3.3
1958,1.7,0.5,3.3,3.5
1959,1.7,0.5,3.5,3.7
1960,1.7,0.5,3.7,3.9000000000000004
1961,1.7,0.5,3.9,4.1
1962,1.7,0.7,0.5,1.5
1963,1.7,0.7,0.7,1.3
1964,1.7,0.7,0.9,1.1
1965,1.7,0.7,1.1,1.1
1966,1.7,0.7,1.3,1.3
1967,1.7,0.7,1.5,1.5
1968,1.7,0.7,1.7,1.7
1969,1.7,0.7,1.9,1.9
1970,1.7,0.7,2.1,2.1
1971,1.7,0.7,2.3,2.3
1972,1.7,0.7,2.5,2.5
1973,1.7,0.7,2.7,2.7
1974,1.7,0.7,2.9,2.9
1975,1.7,0.7,3.1,3.1
1976,1.7,0.7,3.3,3.3
1977,1.7,0.7,3.5,3.5
1978,1.7,0.7,3.7,3.7
1979,1.7,0.7,3.9,3.9
1980,1.7,0.9,0.5,1.2999999999999998
1981,1.7,0.9,0.7,1.1
1982,1.7,0.9,0.9,0.8999999999999999
1983,1.7,0.9,1.1,0.9
1984,1.7,0.9,1.3,1.1
1985,1.7,0.9,1.5,1.2999999999999998
1986,1.7,0.9,1.7,1.5
1987,1.7,0.9,1.9,1.6999999999999997
1988,1.7,0.9,2.1,1.9
1989,1.7,0.9,2.3,2.0999999999999996
1990,1.7,0.9,2.5,2.3
1991,1.7,0.9,2.7,2.5
1992,1.7,0.9,2.9,2.6999999999999997
1993,1.7,0.9,3.1,2.9
1994,1.7,0.9,3.3,3.0999999999999996
1995,1.7,0.9,3.5,3.3
1996,1.7,0.9,3.7,3.5
1997,1.7,0.9,3.9,3.6999999999999997
1998,1.7,1.1,0.5,1.3
1999,1.7,1.1,0.7,1.1
2000,1.7,1.1,0.9,0.9
2001,1.7,1.1,1.1,0.9000000000000001
2002,1.7,1.1,1.3,1.1
2003,1.7,1.1,1.5,1.3
2004,1.7,1.1,1.7,1.5
2005,1.7,1.1,1.9,1.7
2006,1.7,1.1,2.1,1.9000000000000001
2007,1.7,1.1,2.3,2.0999999999999996
2008,1.7,1.1,2.5,2.3
2009,1.7,1.1,2.7,2.5
2010,1.7,1.1,2.9,2.7
2011,1.7,1.1,3.1,2.9000000000000004
2012,1.7,1.1,3.3,3.0999999999999996
2013,1.7,1.1,3.5,3.3
2014,1.7,1.1,3.7,3.5
2015,1.7,1.1,3.9,3.7
2016,1.7,1.3,0.5,1.5
2017,1.7,1.3,0.7,1.3
2018,1.7,1.3,0.9,1.1
2019,1.7,1.3,1.1,1.1
2020,1.7,1.3,1.3,1.3
2021,1.7,1.3,1.5,1.5
2022,1.7,1.3,1.7,1.7
2023,1.7,1.3,1.9,1.9
2024,1.7,1.3,2.1,2.1
2025,1.7,1.3,2.3,2.3
2026,1.7,1.3,2.5,2.5
2027,1.7,1.3,2.7,2.7
2028,1.7,1.3,2.9,2.9
2029,1.7,1.3,3.1,3.1
2030,1.7,1.3,3.3,3.3
2031,1.7,1.3,3.5,3.5
2032,1.7,1.3,3.7,3.7
2033,1.7,1.3,3.9,3.9
2034,1.7,1.5,0.5,1.7
2035,1.7,1.5,0.7,1.5
2036,1.7,1.5,0.9,1.2999999999999998
2037,1.7,1.5,1.1,1.3
2038,1.7,1.5,1.3,1.5
2039,1.7,1.5,1.5,1.7
2040,1.7,1.5,1.7,1.9
2041,1.7,1.5,1.9,2.0999999999999996
2042,1.7,1.5,2.1,2.3
2043,1.7,1.5,2.3,2.5
2044,1.7,1.5,2.5,2.7
2045,1.7,1.5,2.7,2.9000000000000004
2046,1.7,1.5,2.9,3.0999999999999996
2047,1.7,1.5,3.1,3.3
2048,1.7,1.5,3.3,3.5
2049,1.7,1.5,3.5,3.7
2050,1.7,1.5,3.7,3.9000000000000004
2051,1.7,1.5,3.9,4.1
2052,1.7,1.7,0.5,1.9
2053,1.7,1.7,0.7,1.7
2054,1.7,1.7,0.9,1.5
2055,1.7,1.7,1.1,1.5
2056,1.7,1.7,1.3,1.7
2057,1.7,1.7,1.5,1.9
2058,1.7,1.7,1.7,2.0999999999999996
2059,1.7,1.7,1.9,2.3
2060,1.7,1.7,2.1,2.5
2061,1.7,1.7,2.3,2.6999999999999997
2062,1.7,1.7,2.5,2.9
2063,1.7,1.7,2.7,3.1
2064,1.7,1.7,2.9,3.3
2065,1.7,1.7,3.1,3.5
2066,1.7,1.7,3.3,3.6999999999999997
2067,1.7,1.7,3.5,3.9
2068,1.7,1.7,3.7,4.1
2069,1.7,1.7,3.9,4.3
2070,1.7,1.9,0.5,2.0999999999999996
2071,1.7,1.9,0.7,1.9
2072,1.7,1.9,0.9,1.6999999999999997
2073,1.7,1.9,1.1,1.7
2074,1.7,1.9,1.3,1.9
2075,1.7,1.9,1.5,2.0999999999999996
2076,1.7,1.9,1.7,2.3
2077,1.7,1.9,1.9,2.5
2078,1.7,1.9,2.1,2.7
2079,1.7,1.9,2.3,2.8999999999999995
2080,1.7,1.9,2.5,3.0999999999999996
2081,1.7,1.9,2.7,3.3
2082,1.7,1.9,2.9,3.5
2083,1.7,1.9,3.1,3.7
2084,1.7,1.9,3.3,3.8999999999999995
2085,1.7,1.9,3.5,4.1
2086,1.7,1.9,3.7,4.3
2087,1.7,1.9,3.9,4.5
2088,1.7,2.1,0.5,2.3
2089,1.7,2.1,0.7,2.1
2090,1.7,2.1,0.9,1.9
2091,1.7,2.1,1.1,1.9000000000000001
2092,1.7,2.1,1.3,2.1
2093,1.7,2.1,1.5,2.3
2094,1.7,2.1,1.7,2.5
2095,1.7,2.1,1.9,2.7
2096,1.7,2.1,2.1,2.9000000000000004
2097,1.7,2.1,2.3,3.0999999999999996
2098,1.7,2.1,2.5,3.3
2099,1.7,2.1,2.7,3.5
2100,1.7,2.1,2.9,3.7
2101,1.7,2.1,3.1,3.9000000000000004
2102,1.7,2.1,3.3,4.1
