,Unnamed: 0,name,domain,logo_url,homepage_url
359,359,'EraGen Biosciences','eragen.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/7929/67929v1-max-250x250.png','http://www.eragen.com'
360,360,'Kreatech Diagnostics','kreatech.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/7933/67933v1-max-250x250.png','http://www.kreatech.com/Default.aspx'
361,361,'HandyLab','handylab.com',,'http://www.handylab.com'
362,362,'Hematris Wound Care','hematris.de','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/7937/67937v1-max-250x250.png','http://www.hematris.de/wEnglish/index.shtml'
363,363,'Biosystem Development','biosystemdevelopment.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8012/68012v2-max-250x250.jpg','http://www.biosystemdevelopment.com'
364,364,'Ascent Healthcare Solutions','ascenths.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8200/68200v1-max-250x250.jpg','http://www.ascenths.com'
365,365,'Movetis','movetis.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8511/68511v1-max-250x250.png','http://www.movetis.com'
366,366,'HistoRx','historx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8579/68579v1-max-250x250.jpg','http://www.historx.com'
367,367,'WellAWARE Systems','wellawaresystems.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8794/68794v1-max-250x250.png','http://www.wellawaresystems.com'
368,368,'Protein Forest','proteinforest.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8842/68842v1-max-250x250.jpg','http://www.proteinforest.com'
369,369,'Therasis','therasis.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8919/68919v1-max-250x250.png','http://www.therasis.com'
370,370,'Calixa Therapeutics','calixainc.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9682/69682v1-max-250x250.jpg','http://www.calixainc.com'
371,371,'Caliper Life Sciences','caliperls.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9890/69890v2-max-250x250.jpg','http://www.caliperls.com'
372,372,'Xenogen Biosciences','xenogen.com',,'http://www.xenogen.com/wt/page/vivo_biosciences'
373,373,'Acclarent','acclarent.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/0201/70201v2-max-250x250.png','http://www.acclarent.com'
374,374,'Adnavance Technologies','adnavance.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/0280/70280v1-max-250x250.jpg','http://www.adnavance.com'
375,375,'Acton Pharmaceuticals','actonpharmaceuticals.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/0293/70293v2-max-250x250.jpg','http://actonpharmaceuticals.com'
376,376,'CS-Keys','cs-keys.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/0307/70307v1-max-250x250.jpg','http://www.cs-keys.com'
377,377,'Javelin Pharmaceuticals','javelinpharmaceuticals.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/0416/70416v1-max-250x250.png','http://www.javelinpharmaceuticals.com'
378,378,'Benten BioServices','bentenbio.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0029/7093/297093v1-max-250x250.png','http://bentenbio.com'
379,379,'Vicuron Pharmaceuticals',,,
380,380,'API Healthcare','apihealthcare.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/1066/71066v1-max-250x250.jpg','http://www.apihealthcare.com'
381,381,'Novexel','novexel.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/1317/71317v1-max-250x250.png','http://www.novexel.com'
382,382,'Fidia Advanced Biopolymers','fidiapharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/2090/72090v1-max-250x250.png','http://www.fidiapharma.com'
383,383,'Tactx Medical','tactxmed.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/2123/72123v1-max-250x250.png','http://www.tactxmed.com'
384,384,'TwoF','molecularstamping.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/2440/72440v2-max-250x250.jpg','http://www.molecularstamping.com'
385,385,'MediProPharma','medipropharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/2449/72449v1-max-250x250.png','http://www.medipropharma.com'
386,386,'Prometheus Laboratories','prometheuslabs.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/2648/72648v1-max-250x250.png','http://www.prometheuslabs.com'
387,387,'OncoDiagnostic Laboratory','oncodiagnostic.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/2677/72677v1-max-250x250.png','http://www.oncodiagnostic.com'
388,388,'AkaRx',,,
389,389,'Zymetis','zymetis.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/2888/72888v1-max-250x250.jpg','http://www.zymetis.com'
390,390,'ImpactRx','impactrx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/2950/72950v3-max-250x250.jpg','http://www.impactrx.com'
391,391,'Helix Therapeutics','helixtherapeutics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/3024/73024v1-max-250x250.png','http://helixtherapeutics.com'
392,392,'Molecular Biometrics','molecularbiometrics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/3102/73102v1-max-250x250.png','http://www.molecularbiometrics.com'
393,393,'Applied Genomics','applied-genomics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/3151/73151v2-max-250x250.jpg','http://www.applied-genomics.com'
394,394,'Diagnostic Hybrids','dhiusa.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/3172/73172v1-max-250x250.jpg','http://www.dhiusa.com'
395,395,'Gencia',,,
396,396,'Ocelus','ocelus.net','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/4230/74230v1-max-250x250.jpg','http://www.ocelus.net'
397,397,'ProChon Biotech','prochon.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/4243/74243v1-max-250x250.jpg','http://www.prochon.com'
398,398,'Marval Biosciences','marvalbiosciences.com',,'http://www.marvalbiosciences.com'
399,399,'Artisan Pharma','artisanpharma.net','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/4261/74261v1-max-250x250.png','http://www.artisanpharma.net'
400,400,'Symphony Dynamo',,,
401,401,'Elevation Pharmaceuticals','elevationpharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/4414/74414v1-max-250x250.jpg','http://www.elevationpharma.com'
402,402,'MTM Laboratories','mtm-laboratories.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/4521/74521v1-max-250x250.jpg','http://www.mtm-laboratories.com'
403,403,'Eribis Pharmaceuticals','eribispharma.se','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/4993/74993v1-max-250x250.png','http://www.eribispharma.se'
404,404,'Neomend','neomend.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/5202/75202v1-max-250x250.png','http://www.neomend.com'
405,405,'Medical Account Services','maswebsite.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/5233/75233v1-max-250x250.jpg','http://maswebsite.com'
406,406,'MEDHOST','medhost.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/5783/75783v1-max-250x250.jpg','http://www.medhost.com'
407,407,'Serica Technologies','sericainc.com',,'http://www.sericainc.com'
408,408,'Opus Healthcare Solutions','opushealthcare.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/7165/77165v1-max-250x250.jpg','http://www.opushealthcare.com'
409,409,'Ception Therapeutics','ceptiontx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/7999/77999v1-max-250x250.png','http://www.ceptiontx.com'
410,410,'ApaTech','apatech.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/8863/78863v1-max-250x250.png','http://www.apatech.com'
411,411,'Facet Biotech','facetbiotech.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/9791/79791v1-max-250x250.jpg','http://www.facetbiotech.com'
412,412,'Phenomix','phenomixcorp.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/9903/79903v1-max-250x250.jpg','http://www.phenomixcorp.com'
413,413,'Ceregene','ceregene.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/9928/79928v1-max-250x250.jpg','http://www.ceregene.com'
414,414,'Gemin X Pharmaceuticals','geminx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0007/9935/79935v1-max-250x250.jpg','http://www.geminx.com'
415,415,'Syntaxin','syntaxin.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0047/80047v1-max-250x250.jpg','http://www.syntaxin.com'
416,416,'Advanced BioHealing','abh.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0074/80074v1-max-250x250.jpg','http://abh.com'
417,417,'Axial Biotech','axialbiotech.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0109/80109v1-max-250x250.jpg','http://www.axialbiotech.com'
418,418,'Excaliard Pharmaceuticals','excaliard.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0196/80196v1-max-250x250.jpg','http://excaliard.com'
419,419,'Marcadia Biotech','marcadiabiotech.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0209/80209v1-max-250x250.jpg','http://www.marcadiabiotech.com'
420,420,'Oriel Therapeutics','orieltherapeutics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0323/80323v1-max-250x250.jpg','http://www.orieltherapeutics.com'
421,421,'Xenome','xenome.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0338/80338v1-max-250x250.jpg','http://www.xenome.com'
422,422,'Bioenvision','bioenvision.com',,'http://www.bioenvision.com'
423,423,'Sloning BioTechnology','sloning.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0493/80493v1-max-250x250.jpg','http://www.sloning.com'
424,424,'Lectus Therapeutics','lectustherapeutics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0510/80510v1-max-250x250.jpg','http://www.lectustherapeutics.com'
425,425,'EUCODIS Bioscience','eucodisbioscience.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0516/80516v1-max-250x250.jpg','http://www.eucodisbioscience.com'
426,426,'BioMicro Systems','biomicro.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0629/80629v1-max-250x250.jpg','http://www.biomicro.com'
427,427,'EnCoate','encoate.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0632/80632v1-max-250x250.jpg','http://www.encoate.com'
428,428,'CDI Bioscience','cdibios.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0758/80758v1-max-250x250.jpg','http://www.cdibios.com'
429,429,'Algonomics','algonomics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0773/80773v1-max-250x250.jpg','http://www.algonomics.com'
430,430,'Unigene Laboratories','unigene.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/0802/80802v1-max-250x250.png','http://www.unigene.com'
431,431,'Medingo Medical Solutions','solo4you.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/2175/82175v1-max-250x250.jpg','http://www.solo4you.com'
432,432,'Biocontrol','biocontrol-ltd.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/1052/81052v1-max-250x250.jpg','http://www.biocontrol-ltd.com'
433,433,'Abcellute','abcellute.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/1085/81085v1-max-250x250.jpg','http://www.abcellute.com'
434,434,'SensiGen','sensigen.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/1218/81218v1-max-250x250.jpg','http://www.sensigen.com'
435,435,'ParentPlus','parentplus.net',,'http://www.parentplus.net'
436,436,'Adaptive TCR','adapt.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/2022/82022v1-max-250x250.png','http://www.adapt.com'
437,437,'TranSenda International','transenda.com',,'http://www.transenda.com'
438,438,'Omthera Pharmaceuticals','omthera.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/2359/82359v2-max-250x250.jpg','http://www.omthera.com'
439,439,'Altheos','altheos.net','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/2971/82971v1-max-250x250.jpg','http://altheos.net'
440,440,'Molecular Devices','moleculardevices.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/8897/148897v1-max-250x250.png','http://www.moleculardevices.com'
441,441,'Solstice Neurosciences','solsticeneuro.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4219/84219v1-max-250x250.jpg','http://www.solsticeneuro.com'
442,442,'Xytis','xytis.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4279/84279v1-max-250x250.jpg','http://www.xytis.com'
443,443,'KAI Pharmaceuticals','kaipharmaceuticals.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4290/84290v1-max-250x250.jpg','http://www.kaipharmaceuticals.com'
444,444,'Cytheris','cytheris.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4401/84401v1-max-250x250.jpg','http://www.cytheris.com'
445,445,'EKOS Corporation','ekoscorp.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4413/84413v1-max-250x250.jpg','http://www.ekoscorp.com'
446,446,'SARcode Bioscience','sarcode.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4418/84418v5-max-250x250.jpg','http://www.sarcode.com'
447,447,'VIRxSYS','virxsys.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4534/84534v1-max-250x250.jpg','http://www.virxsys.com'
448,448,'Amplimmune','amplimmune.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4546/84546v1-max-250x250.jpg','http://www.amplimmune.com'
449,449,'TransPharma Medical','transpharma-medical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4563/84563v1-max-250x250.jpg','http://www.transpharma-medical.com'
450,450,'SIRS-Lab','sirs-lab.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4676/84676v1-max-250x250.jpg','http://www.sirs-lab.com'
451,451,'Cytomics Pharmaceuticals','cytomics.fr','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4705/84705v1-max-250x250.jpg','http://www.cytomics.fr'
452,452,'Aureon Laboratories','aureon.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/4867/84867v1-max-250x250.jpg','http://www.aureon.com'
453,453,'Celltrix','celltrix.se','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/5155/85155v1-max-250x250.jpg','http://www.celltrix.se'
454,454,'Amulet Pharmaceuticals','amuletpharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/5328/85328v1-max-250x250.jpg','http://www.amuletpharma.com'
455,455,'Micromuscle','micromuscle.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/5461/85461v1-max-250x250.jpg','http://www.micromuscle.com'
456,456,'Chameleon BioSurfaces','chameleonbio.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/5575/85575v1-max-250x250.jpg','http://www.chameleonbio.com'
457,457,'Corimmun','corimmun.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/5594/85594v1-max-250x250.jpg','http://www.corimmun.com'
458,458,'KINAXO Biotechnologies','kinaxo.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/5619/85619v1-max-250x250.jpg','http://www.kinaxo.com'
459,459,'Chaperone Technologies','chaperonetechnologies.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/5761/85761v1-max-250x250.jpg','http://www.chaperonetechnologies.com'
460,460,'RedPath Integrated Pathology','redpathip.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/5985/85985v1-max-250x250.png','http://www.redpathip.com'
461,461,'Aton Pharma','atonrx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/6165/86165v1-max-250x250.jpg','http://www.atonrx.com'
462,462,'HealthTronics','healthtronics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/6532/86532v1-max-250x250.jpg','http://www.healthtronics.com'
463,463,'Angioblast Systems','angioblast.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/6966/86966v1-max-250x250.jpg','http://www.angioblast.com'
464,464,'EcoMedia','ecomediacbs.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/7117/87117v1-max-250x250.png','http://www.ecomediacbs.com'
465,465,'NeuroTherapeutics Pharma','ntprx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0008/8127/88127v1-max-250x250.jpg','http://www.ntprx.com'
466,466,'Laboratory Management Services','lmslab.com',,'http://www.lmslab.com'
467,467,'Foldrx Pharmaceuticals','foldrx.com',,'http://www.foldrx.com'
468,468,'QuantaLife','quantalife.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/1444/91444v1-max-250x250.jpg','http://www.quantalife.com'
469,469,'Incline Therapeutics','inclinethera.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0024/6779/246779v1-max-250x250.jpg','http://inclinethera.com'
470,470,'CGI Pharmaceuticals','cgipharma.com',,'http://www.cgipharma.com'
471,471,'Abraxis BioScience','abraxisbio.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2195/92195v1-max-250x250.jpg','http://www.abraxisbio.com'
472,472,'TargeGen','targegen.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/9238/149238v1-max-250x250.jpg','http://www.targegen.com'
473,473,'Vicept Therapeutics','vicepttx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2197/92197v1-max-250x250.png','http://www.vicepttx.com'
474,474,'Mpex Pharmaceuticals','mpexpharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2230/92230v1-max-250x250.jpg','http://www.mpexpharma.com'
475,475,'Eleme Medical','elememedical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2247/92247v2-max-250x250.jpg','http://www.elememedical.com'
476,476,'Sirna Therapeutics','sirna.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2302/92302v2-max-250x250.jpg','http://www.sirna.com'
477,477,'SpinX Technologies','spinx-technologies.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2317/92317v1-max-250x250.jpg','http://www.spinx-technologies.com'
478,478,'Ingenuity Systems','ingenuity.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2424/92424v1-max-250x250.png','http://www.ingenuity.com'
479,479,'Fluxome','fluxome.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2446/92446v1-max-250x250.jpg','http://www.fluxome.com'
480,480,'Hana Biosciences','hanabiosciences.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2565/92565v1-max-250x250.png','http://www.hanabiosciences.com'
481,481,'Medicago','medicago.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/2623/92623v1-max-250x250.png','http://www.medicago.com'
482,482,'SmartCells','smartinsulin.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/4528/94528v1-max-250x250.png','http://www.smartinsulin.com'
483,483,'Immunologix','immunologix.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/4660/94660v1-max-250x250.jpg','http://www.immunologix.com'
484,484,'Helixis',,'http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/5282/95282v1-max-250x250.png',
485,485,'CMP Therapeutics','cmptherapeutics.com',,'http://www.cmptherapeutics.com'
486,486,'Cardiocom','cardiocom.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/6377/96377v2-max-250x250.jpg','http://www.cardiocom.com'
487,487,'Biovail CRD',,,
488,488,'Penwest','penwest.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/6922/96922v1-max-250x250.jpg','http://www.penwest.com'
489,489,'CeNeRx BioPharma','cenerx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/7652/97652v1-max-250x250.jpg','http://www.cenerx.com'
490,490,'Zystor','zystor.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/8353/98353v1-max-250x250.jpg','http://www.zystor.com'
491,491,'Ion Torrent','iontorrent.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/8417/98417v1-max-250x250.png','http://www.iontorrent.com'
492,492,'BioImagene','bioimagene.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/9056/99056v1-max-250x250.png','http://www.bioimagene.com'
493,493,'Vivoxid','vivoxid.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/9652/99652v1-max-250x250.jpg','http://www.vivoxid.com'
494,494,'Respirics','respirics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/9745/99745v1-max-250x250.jpg','http://www.respirics.com'
495,495,'Bravo Health','bravohealth.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/9844/99844v1-max-250x250.png','http://www.bravohealth.com'
496,496,'Diabetica','diabetica.co.uk','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/0330/100330v1-max-250x250.jpg','http://www.diabetica.co.uk'
497,497,'NEBOTRADE','nebotrade.hu','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/0703/100703v1-max-250x250.jpg','http://www.nebotrade.hu'
498,498,'King Pharmaceuticals','kingpharm.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/0798/100798v1-max-250x250.png','http://www.kingpharm.com'
499,499,'Inspire Pharmaceuticals','inspirepharm.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/0803/100803v1-max-250x250.png','http://www.inspirepharm.com'
500,500,'MethylGene','methylgene.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/0804/100804v1-max-250x250.png','http://www.methylgene.com'
501,501,'RealMed','realmed.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/0813/100813v1-max-250x250.png','http://www.realmed.com'
502,502,'Sirtris Pharmaceuticals','sirtrispharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0001/9070/19070v1-max-250x250.jpg','http://www.sirtrispharma.com'
503,503,'Okairos','okairos.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/1873/101873v1-max-250x250.jpg','http://www.okairos.com'
504,504,'Eddingpharm (Cayman)','eddingpharm.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/3680/103680v1-max-250x250.png','http://www.eddingpharm.com'
505,505,'Sabirmedical','sabirmedical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/2134/102134v1-max-250x250.png','http://www.sabirmedical.com'
506,506,'Microbia','microbia.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/2987/102987v1-max-250x250.jpg','http://www.microbia.com'
507,507,'Cylene Pharmaceuticals','cylenepharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/3059/103059v1-max-250x250.png','http://www.cylenepharma.com'
508,508,'VaxDesign','vaxdesign.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/3530/103530v1-max-250x250.png','http://www.vaxdesign.com'
509,509,'A-Life Medical','alifemedical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/3769/103769v1-max-250x250.png','http://www.alifemedical.com'
510,510,'Neuronex','neuronexinc.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/4652/104652v1-max-250x250.png','http://www.neuronexinc.com'
511,511,'Laureate Pharma','laureatepharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/4653/104653v1-max-250x250.png','http://www.laureatepharma.com'
512,512,'IS Pharma','ispharma.plc.uk','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/4655/104655v1-max-250x250.png','http://www.ispharma.plc.uk'
513,513,'IDEV Technologies','idevmd.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/5031/105031v1-max-250x250.png','http://www.idevmd.com'
514,514,'ENT Surgical','ent-surgical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/5227/105227v2-max-250x250.jpg','http://www.ent-surgical.com'
515,515,'Micromedics','micromedics-usa.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/5994/105994v1-max-250x250.jpg','http://www.micromedics-usa.com'
516,516,'PregLem','preglem.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/6170/106170v1-max-250x250.jpg','http://www.preglem.com'
517,517,'UroTec','urotec.de','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/7302/107302v1-max-250x250.jpg','http://www.urotec.de'
518,518,'VetCentric','vetcentric.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/7470/107470v1-max-250x250.png','http://www.vetcentric.com'
519,519,'Lazarus Therapeutics','lazarustherapeutics.com',,'http://lazarustherapeutics.com'
520,520,'Bausch & Lomb','bausch.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0010/9094/109094v1-max-250x250.png','http://www.bausch.com'
521,521,'Syntarga','syntarga.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/2071/112071v1-max-250x250.jpg','http://www.syntarga.com'
522,522,'Tolerx','tolerx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/2557/112557v1-max-250x250.png','http://www.tolerx.com'
523,523,'Aptalis Pharma','aptalispharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/2830/112830v2-max-250x250.png','http://www.aptalispharma.com'
524,524,'Eurand','eurand.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/2831/112831v2-max-250x250.png','http://www.eurand.com'
525,525,'Celulas Genetica','thestemcellgroup.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/2839/112839v1-max-250x250.jpg','http://www.thestemcellgroup.com'
526,526,'Prematics','prematics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/3306/113306v1-max-250x250.jpg','http://www.prematics.com'
527,527,'Cambridge Research & Instrumentation','cri-inc.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/3629/113629v1-max-250x250.png','http://www.cri-inc.com'
