,Unnamed: 0,0,1,2,deviation,strategy_prediction
303,303,0.5,3.7,3.5,5.7,True
2909,2909,2.1,3.9,2.7,5.7,True
970,970,0.9,3.9,3.7,5.7,True
2841,2841,2.1,3.1,3.5,5.7,True
286,286,0.5,3.5,3.7,5.7,True
2824,2824,2.1,2.9,3.7,5.7,True
1277,1277,1.1,3.7,3.9,5.7,True
1294,1294,1.1,3.9,3.7,5.7,True
2246,2246,1.7,3.7,3.3,5.7,True
953,953,0.9,3.7,3.9,5.7,True
2807,2807,2.1,2.7,3.9,5.7,True
2212,2212,1.7,3.3,3.7,5.7,True
2229,2229,1.7,3.5,3.5,5.7,True
2892,2892,2.1,3.7,2.9,5.7,True
2875,2875,2.1,3.5,3.1,5.7,True
1923,1923,1.5,3.7,3.5,5.7,True
2569,2569,1.9,3.7,3.1,5.7,True
3130,3130,2.3,2.7,3.7,5.7,True
1906,1906,1.5,3.5,3.7,5.7,True
645,645,0.7,3.9,3.5,5.7,True
3215,3215,2.3,3.7,2.7,5.7,True
628,628,0.7,3.7,3.7,5.7,True
1600,1600,1.3,3.7,3.7,5.7,True
1617,1617,1.3,3.9,3.5,5.7,True
2518,2518,1.9,3.1,3.7,5.7,True
1618,1618,1.3,3.9,3.7,5.9,True
1907,1907,1.5,3.5,3.9,5.9,True
3437,3437,2.5,2.5,3.9,5.9,True
3539,3539,2.5,3.7,2.7,5.9,True
2859,2859,2.1,3.3,3.5,5.9,True
3556,3556,2.5,3.9,2.5,5.9,True
3233,3233,2.3,3.9,2.7,5.9,True
971,971,0.9,3.9,3.9,5.9,True
3216,3216,2.3,3.7,2.9,5.9,True
1295,1295,1.1,3.9,3.9,5.9,True
1601,1601,1.3,3.7,3.9,5.9,True
2893,2893,2.1,3.7,3.1,5.9,True
3182,3182,2.3,3.3,3.3,5.9,True
1941,1941,1.5,3.9,3.5,5.9,True
1924,1924,1.5,3.7,3.7,5.9,True
3165,3165,2.3,3.1,3.5,5.9,True
3148,3148,2.3,2.9,3.7,5.9,True
2910,2910,2.1,3.9,2.9,5.9,True
3131,3131,2.3,2.7,3.9,5.9,True
2876,2876,2.1,3.5,3.3,5.9,True
2536,2536,1.9,3.3,3.7,5.9,True
3199,3199,2.3,3.5,3.1,5.9,True
2842,2842,2.1,3.1,3.7,5.9,True
646,646,0.7,3.9,3.7,5.9,True
2519,2519,1.9,3.1,3.9,5.9,True
2264,2264,1.7,3.9,3.3,5.9,True
629,629,0.7,3.7,3.9,5.9,True
2570,2570,1.9,3.7,3.3,5.9,True
2587,2587,1.9,3.9,3.1,5.9,True
287,287,0.5,3.5,3.9,5.9,True
321,321,0.5,3.9,3.5,5.9,True
2247,2247,1.7,3.7,3.5,5.9,True
304,304,0.5,3.7,3.7,5.9,True
2553,2553,1.9,3.5,3.5,5.9,True
2230,2230,1.7,3.5,3.7,5.9,True
2213,2213,1.7,3.3,3.9,5.9,True
2825,2825,2.1,2.9,3.9,5.9,True
322,322,0.5,3.9,3.7,6.1,True
3234,3234,2.3,3.9,2.9,6.1,True
3217,3217,2.3,3.7,3.1,6.1,True
305,305,0.5,3.7,3.9,6.1,True
2571,2571,1.9,3.7,3.5,6.1,True
2588,2588,1.9,3.9,3.3,6.1,True
647,647,0.7,3.9,3.9,6.1,True
1619,1619,1.3,3.9,3.9,6.1,True
3183,3183,2.3,3.3,3.5,6.1,True
3200,3200,2.3,3.5,3.3,6.1,True
3166,3166,2.3,3.1,3.7,6.1,True
3149,3149,2.3,2.9,3.9,6.1,True
3455,3455,2.5,2.7,3.9,6.1,True
1942,1942,1.5,3.9,3.7,6.1,True
2860,2860,2.1,3.3,3.7,6.1,True
2231,2231,1.7,3.5,3.9,6.1,True
2877,2877,2.1,3.5,3.5,6.1,True
3540,3540,2.5,3.7,2.9,6.1,True
2554,2554,1.9,3.5,3.7,6.1,True
2911,2911,2.1,3.9,3.1,6.1,True
2894,2894,2.1,3.7,3.3,6.1,True
2537,2537,1.9,3.3,3.9,6.1,True
2843,2843,2.1,3.1,3.9,6.1,True
2265,2265,1.7,3.9,3.5,6.1,True
1925,1925,1.5,3.7,3.9,6.1,True
3523,3523,2.5,3.5,3.1,6.1,True
2248,2248,1.7,3.7,3.7,6.1000000000000005,True
3557,3557,2.5,3.9,2.7,6.1000000000000005,True
3235,3235,2.3,3.9,3.1,6.299999999999999,True
3524,3524,2.5,3.5,3.3,6.3,True
3218,3218,2.3,3.7,3.3,6.3,True
3473,3473,2.5,2.9,3.9,6.3,True
3881,3881,2.7,3.9,2.7,6.3,True
3201,3201,2.3,3.5,3.5,6.3,True
2555,2555,1.9,3.5,3.9,6.3,True
3507,3507,2.5,3.3,3.5,6.3,True
3184,3184,2.3,3.3,3.7,6.3,True
2266,2266,1.7,3.9,3.7,6.3,True
1943,1943,1.5,3.9,3.9,6.3,True
323,323,0.5,3.9,3.9,6.3,True
3167,3167,2.3,3.1,3.9,6.3,True
2589,2589,1.9,3.9,3.5,6.3,True
2861,2861,2.1,3.3,3.9,6.3,True
2912,2912,2.1,3.9,3.3,6.3,True
2895,2895,2.1,3.7,3.5,6.300000000000002,True
2249,2249,1.7,3.7,3.9,6.300000000000002,True
3541,3541,2.5,3.7,3.1,6.300000000000002,True
2878,2878,2.1,3.5,3.7,6.300000000000002,True
3558,3558,2.5,3.9,2.9,6.300000000000002,True
2572,2572,1.9,3.7,3.7,6.300000000000002,True
3490,3490,2.5,3.1,3.7,6.300000000000002,True
3236,3236,2.3,3.9,3.3,6.499999999999999,True
2896,2896,2.1,3.7,3.7,6.5,True
3542,3542,2.5,3.7,3.3,6.5,True
2879,2879,2.1,3.5,3.9,6.5,True
3559,3559,2.5,3.9,3.1,6.5,True
3525,3525,2.5,3.5,3.5,6.5,True
3797,3797,2.7,2.9,3.9,6.5,True
3185,3185,2.3,3.3,3.9,6.5,True
3848,3848,2.7,3.5,3.3,6.5,True
3882,3882,2.7,3.9,2.9,6.5,True
3508,3508,2.5,3.3,3.7,6.5,True
3865,3865,2.7,3.7,3.1,6.5,True
3202,3202,2.3,3.5,3.7,6.5,True
2267,2267,1.7,3.9,3.9,6.5,True
2573,2573,1.9,3.7,3.9,6.5,True
3219,3219,2.3,3.7,3.5,6.5,True
2590,2590,1.9,3.9,3.7,6.5,True
3491,3491,2.5,3.1,3.9,6.5,True
2913,2913,2.1,3.9,3.5,6.5,True
3203,3203,2.3,3.5,3.9,6.699999999999998,True
2591,2591,1.9,3.9,3.9,6.699999999999998,True
4206,4206,2.9,3.9,2.9,6.699999999999998,True
3883,3883,2.7,3.9,3.1,6.699999999999998,True
3237,3237,2.3,3.9,3.5,6.699999999999998,True
3509,3509,2.5,3.3,3.9,6.699999999999998,True
3543,3543,2.5,3.7,3.5,6.7,True
3849,3849,2.7,3.5,3.5,6.7,True
3832,3832,2.7,3.3,3.7,6.7,True
3815,3815,2.7,3.1,3.9,6.7,True
3866,3866,2.7,3.7,3.3,6.7,True
2914,2914,2.1,3.9,3.7,6.7,True
2897,2897,2.1,3.7,3.9,6.7,True
3220,3220,2.3,3.7,3.7,6.7,True
3526,3526,2.5,3.5,3.7,6.7,True
3560,3560,2.5,3.9,3.3,6.7,True
3867,3867,2.7,3.7,3.5,6.9,True
4173,4173,2.9,3.5,3.5,6.9,True
4207,4207,2.9,3.9,3.1,6.9,True
4156,4156,2.9,3.3,3.7,6.9,True
3884,3884,2.7,3.9,3.3,6.9,True
4190,4190,2.9,3.7,3.3,6.9,True
3833,3833,2.7,3.3,3.9,6.9,True
3850,3850,2.7,3.5,3.7,6.9,True
3221,3221,2.3,3.7,3.9,6.9,True
2915,2915,2.1,3.9,3.9,6.9,True
3561,3561,2.5,3.9,3.5,6.9,True
3238,3238,2.3,3.9,3.7,6.9,True
3544,3544,2.5,3.7,3.7,6.9,True
3527,3527,2.5,3.5,3.9,6.9,True
3851,3851,2.7,3.5,3.9,7.1,True
4191,4191,2.9,3.7,3.5,7.1,True
3239,3239,2.3,3.9,3.9,7.1,True
4157,4157,2.9,3.3,3.9,7.1,True
4208,4208,2.9,3.9,3.3,7.1,True
3885,3885,2.7,3.9,3.5,7.1,True
3545,3545,2.5,3.7,3.9,7.1,True
4174,4174,2.9,3.5,3.7,7.1000000000000005,True
3562,3562,2.5,3.9,3.7,7.1000000000000005,True
3868,3868,2.7,3.7,3.7,7.1000000000000005,True
3886,3886,2.7,3.9,3.7,7.3,True
4209,4209,2.9,3.9,3.5,7.3,True
4532,4532,3.1,3.9,3.3,7.3,True
4192,4192,2.9,3.7,3.7,7.3,True
4498,4498,3.1,3.5,3.7,7.3,True
4481,4481,3.1,3.3,3.9,7.300000000000002,True
3869,3869,2.7,3.7,3.9,7.300000000000002,True
3563,3563,2.5,3.9,3.9,7.300000000000002,True
4175,4175,2.9,3.5,3.9,7.300000000000002,True
4515,4515,3.1,3.7,3.5,7.300000000000002,True
4533,4533,3.1,3.9,3.5,7.5,True
3887,3887,2.7,3.9,3.9,7.5,True
4499,4499,3.1,3.5,3.9,7.5,True
4210,4210,2.9,3.9,3.7,7.5,True
4193,4193,2.9,3.7,3.9,7.5,True
4516,4516,3.1,3.7,3.7,7.500000000000001,True
4857,4857,3.3,3.9,3.5,7.699999999999998,True
4211,4211,2.9,3.9,3.9,7.699999999999998,True
4823,4823,3.3,3.5,3.9,7.699999999999998,True
4840,4840,3.3,3.7,3.7,7.7,True
4534,4534,3.1,3.9,3.7,7.7,True
4517,4517,3.1,3.7,3.9,7.700000000000001,True
4858,4858,3.3,3.9,3.7,7.899999999999999,True
4841,4841,3.3,3.7,3.9,7.9,True
4535,4535,3.1,3.9,3.9,7.9,True
4859,4859,3.3,3.9,3.9,8.1,True
5165,5165,3.5,3.7,3.9,8.1,True
5182,5182,3.5,3.9,3.7,8.100000000000001,True
5183,5183,3.5,3.9,3.9,8.3,True
5507,5507,3.7,3.9,3.9,8.5,True
5831,5831,3.9,3.9,3.9,8.7,True
